t_sec,v_varpi_0deg,v_varpi_90deg,v_varpi_180deg,v_varpi_270deg,v_varpi_60deg,v_varpi_120deg,v_varpi_240deg,v_varpi_300deg,v_circular
34603.200000,-6686.453647,44401.532232,6686.453647,-44401.532232,35109.628056,41796.081703,-35109.628056,-41796.081703,15411.735118
34646.400000,-6480.554680,44562.763682,6480.554680,-44562.763682,35352.208071,41832.762751,-35352.208071,-41832.762751,15703.205037
34689.600000,-6272.814639,44723.887101,6272.814639,-44723.887101,35595.615066,41868.429705,-35595.615066,-41868.429705,15994.055021
34732.800000,-6063.213363,44884.893502,6063.213363,-44884.893502,35839.851338,41903.064701,-35839.851338,-41903.064701,16284.273587
34776.000000,-5851.730418,45045.773627,5851.730418,-45045.773627,36084.919085,41936.649504,-36084.919085,-41936.649504,16573.849277
34819.200000,-5638.345092,45206.517943,5638.345092,-45206.517943,36330.820409,41969.165501,-36330.820409,-41969.165501,16862.770661
34862.400000,-5423.036390,45367.116630,5423.036390,-45367.116630,36577.557303,42000.593693,-36577.557303,-42000.593693,17151.026331
34905.600000,-5205.783033,45527.559580,5205.783033,-45527.559580,36825.131652,42030.914685,-36825.131652,-42030.914685,17438.604908
34948.800000,-4986.563450,45687.836381,4986.563450,-45687.836381,37073.545225,42060.108675,-37073.545225,-42060.108675,17725.495038
34992.000000,-4765.355782,45847.936315,4765.355782,-45847.936315,37322.799669,42088.155450,-37322.799669,-42088.155450,18011.685397
35035.200000,-4542.137868,46007.848343,4542.137868,-46007.848343,37572.896505,42115.034373,-37572.896505,-42115.034373,18297.164685
35078.400000,-4316.887249,46167.561104,4316.887249,-46167.561104,37823.837122,42140.724371,-37823.837122,-42140.724371,18581.921632
35121.600000,-4089.581163,46327.062896,4089.581163,-46327.062896,38075.622769,42165.203932,-38075.622769,-42165.203932,18865.944997
35164.800000,-3860.196538,46486.341676,3860.196538,-46486.341676,38328.254552,42188.451090,-38328.254552,-42188.451090,19149.223566
35208.000000,-3628.709990,46645.385044,3628.709990,-46645.385044,38581.733423,42210.443413,-38581.733423,-42210.443413,19431.746158
35251.200000,-3395.097821,46804.180235,3395.097821,-46804.180235,38836.060177,42231.157998,-38836.060177,-42231.157998,19713.501617
35294.400000,-3159.336012,46962.714108,3159.336012,-46962.714108,39091.235442,42250.571455,-39091.235442,-42250.571455,19994.478820
35337.600000,-2921.400223,47120.973137,2921.400223,-47120.973137,39347.259676,42268.659899,-39347.259676,-42268.659899,20274.666676
35380.800000,-2681.265784,47278.943396,2681.265784,-47278.943396,39604.133153,42285.398938,-39604.133153,-42285.398938,20554.054123
35424.000000,-2438.907697,47436.610554,2438.907697,-47436.610554,39861.855961,42300.763658,-39861.855961,-42300.763658,20832.630131
35467.200000,-2194.300628,47593.959857,2194.300628,-47593.959857,40120.427989,42314.728617,-40120.427989,-42314.728617,21110.383702
35510.400000,-1947.418906,47750.976120,1947.418906,-47750.976120,40379.848923,42327.267828,-40379.848923,-42327.267828,21387.303872
35553.600000,-1698.236516,47907.643712,1698.236516,-47907.643712,40640.118232,42338.354748,-40640.118232,-42338.354748,21663.379707
35596.800000,-1446.727100,48063.946547,1446.727100,-48063.946547,40901.235165,42347.962266,-40901.235165,-42347.962266,21938.600309
35640.000000,-1192.863950,48219.868064,1192.863950,-48219.868064,41163.198736,42356.062686,-41163.198736,-42356.062686,22212.954813
35683.200000,-936.620005,48375.391223,936.620005,-48375.391223,41426.007715,42362.627720,-41426.007715,-42362.627720,22486.432388
35726.400000,-677.967847,48530.498483,677.967847,-48530.498483,41689.660622,42367.628468,-41689.660622,-42367.628468,22759.022236
35769.600000,-416.879700,48685.171791,416.879700,-48685.171791,41954.155709,42371.035409,-41954.155709,-42371.035409,23030.713598
35812.800000,-153.327423,48839.392568,153.327423,-48839.392568,42219.490957,42372.818381,-42219.490957,-42372.818381,23301.495746
35856.000000,112.717488,48993.141690,-112.717488,-48993.141690,42485.664059,42372.946571,-42485.664059,-42372.946571,23571.357991
35899.200000,381.283911,49146.399478,-381.283911,-49146.399478,42752.672408,42371.388497,-42752.672408,-42371.388497,23840.289679
35942.400000,652.401094,49299.145678,-652.401094,-49299.145678,43020.513089,42368.111995,-43020.513089,-42368.111995,24108.280194
35985.600000,926.098662,49451.359444,-926.098662,-49451.359444,43289.182861,42363.084199,-43289.182861,-42363.084199,24375.318955
36028.800000,1202.406617,49603.019324,-1202.406617,-49603.019324,43558.678148,42356.271530,-43558.678148,-42356.271530,24641.395420
36072.000000,1481.355346,49754.103240,-1481.355346,-49754.103240,43828.995021,42347.639675,-43828.995021,-42347.639675,24906.499085
36115.200000,1762.975615,49904.588469,-1762.975615,-49904.588469,44100.129187,42337.153572,-44100.129187,-42337.153572,25170.619483
36158.400000,2047.298583,50054.451628,-2047.298583,-50054.451628,44372.075973,42324.777391,-44372.075973,-42324.777391,25433.746189
36201.600000,2334.355793,50203.668651,-2334.355793,-50203.668651,44644.830311,42310.474518,-44644.830311,-42310.474518,25695.868815
36244.800000,2624.179181,50352.214771,-2624.179181,-50352.214771,44918.386719,42294.207538,-44918.386719,-42294.207538,25956.977011
36288.000000,2916.801078,50500.064501,-2916.801078,-50500.064501,45192.739290,42275.938212,-45192.739290,-42275.938212,26217.060470
36331.200000,3212.254208,50647.191610,-3212.254208,-50647.191610,45467.881669,42255.627461,-45467.881669,-42255.627461,26476.108925
36374.400000,3510.571692,50793.569102,-3510.571692,-50793.569102,45743.807037,42233.235345,-45743.807037,-42233.235345,26734.112148
36417.600000,3811.787050,50939.169196,-3811.787050,-50939.169196,46020.508097,42208.721046,-46020.508097,-42208.721046,26991.059954
36460.800000,4115.934201,51083.963301,-4115.934201,-51083.963301,46297.977045,42182.042844,-46297.977045,-42182.042844,27246.942200
36504.000000,4423.047463,51227.921994,-4423.047463,-51227.921994,46576.205561,42153.158098,-46576.205561,-42153.158098,27501.748783
36547.200000,4733.161555,51371.014993,-4733.161555,-51371.014993,46855.184780,42122.023224,-46855.184780,-42122.023224,27755.469643
36590.400000,5046.311598,51513.211136,-5046.311598,-51513.211136,47134.905273,42088.593675,-47134.905273,-42088.593675,28008.094766
36633.600000,5362.533111,51654.478351,-5362.533111,-51654.478351,47415.357026,42052.823916,-47415.357026,-42052.823916,28259.614177
36676.800000,5681.862015,51794.783634,-5681.862015,-51794.783634,47696.529418,42014.667403,-47696.529418,-42014.667403,28510.017946
36720.000000,6004.334630,51934.093017,-6004.334630,-51934.093017,47978.411190,41974.076560,-47978.411190,-41974.076560,28759.296189
36763.200000,6329.987673,52072.371544,-6329.987673,-52072.371544,48260.990429,41931.002756,-48260.990429,-41931.002756,29007.439064
36806.400000,6658.858259,52209.583241,-6658.858259,-52209.583241,48544.254538,41885.396278,-48544.254538,-41885.396278,29254.436775
36849.600000,6990.983896,52345.691085,-6990.983896,-52345.691085,48828.190206,41837.206310,-48828.190206,-41837.206310,29500.279572
36892.800000,7326.402482,52480.656974,-7326.402482,-52480.656974,49112.783388,41786.380905,-49112.783388,-41786.380905,29744.957747
36936.000000,7665.152306,52614.441696,-7665.152306,-52614.441696,49398.019268,41732.866962,-49398.019268,-41732.866962,29988.461643
36979.200000,8007.272037,52747.004899,-8007.272037,-52747.004899,49683.882235,41676.610198,-49683.882235,-41676.610198,30230.781645
37022.400000,8352.800728,52878.305054,-8352.800728,-52878.305054,49970.355850,41617.555121,-49970.355850,-41617.555121,30471.908188
37065.600000,8701.777805,53008.299420,-8701.777805,-53008.299420,50257.422812,41555.645007,-50257.422812,-41555.645007,30711.831752
37108.800000,9054.243063,53136.944016,-9054.243063,-53136.944016,50545.064929,41490.821866,-50545.064929,-41490.821866,30950.542866
37152.000000,9410.236658,53264.193576,-9410.236658,-53264.193576,50833.263078,41423.026420,-50833.263078,-41423.026420,31188.032105
37195.200000,9769.799104,53390.001520,-9769.799104,-53390.001520,51121.997176,41352.198072,-51121.997176,-41352.198072,31424.290094
37238.400000,10132.971259,53514.319908,-10132.971259,-53514.319908,51411.246136,41278.274877,-51411.246136,-41278.274877,31659.307506
37281.600000,10499.794322,53637.099408,-10499.794322,-53637.099408,51700.987833,41201.193512,-51700.987833,-41201.193512,31893.075063
37324.800000,10870.309817,53758.289251,-10870.309817,-53758.289251,51991.199064,41120.889247,-51991.199064,-41120.889247,32125.583535
37368.000000,11244.559588,53877.837192,-11244.559588,-53877.837192,52281.855504,41037.295915,-52281.855504,-41037.295915,32356.823745
37411.200000,11622.585783,53995.689467,-11622.585783,-53995.689467,52572.931665,40950.345882,-52572.931665,-40950.345882,32586.786563
37454.400000,12004.430842,54111.790749,-12004.430842,-54111.790749,52864.400854,40859.970012,-52864.400854,-40859.970012,32815.462910
37497.600000,12390.137482,54226.084104,-12390.137482,-54226.084104,53156.235123,40766.097640,-53156.235123,-40766.097640,33042.843758
37540.800000,12779.748685,54338.510944,-12779.748685,-54338.510944,53448.405224,40668.656539,-53448.405224,-40668.656539,33268.920132
37584.000000,13173.307676,54449.010983,-13173.307676,-54449.010983,53740.880560,40567.572884,-53740.880560,-40567.572884,33493.683106
37627.200000,13570.857909,54557.522183,-13570.857909,-54557.522183,54033.629133,40462.771224,-54033.629133,-40462.771224,33717.123807
37670.400000,13972.443044,54663.980713,-13972.443044,-54663.980713,54326.617491,40354.174447,-54326.617491,-40354.174447,33939.233413
37713.600000,14378.106929,54768.320888,-14378.106929,-54768.320888,54619.810676,40241.703747,-54619.810676,-40241.703747,34160.003157
37756.800000,14787.893575,54870.475128,-14787.893575,-54870.475128,54913.172166,40125.278591,-54913.172166,-40125.278591,34379.424322
37800.000000,15201.847131,54970.373895,-15201.847131,-54970.373895,55206.663814,40004.816683,-55206.663814,-40004.816683,34597.488246
37843.200000,15620.011860,55067.945645,-15620.011860,-55067.945645,55500.245793,39880.233933,-55500.245793,-39880.233933,34814.186321
37886.400000,16042.432108,55163.116771,-16042.432108,-55163.116771,55793.876530,39751.444422,-55793.876530,-39751.444422,35029.509991
37929.600000,16469.152274,55255.811545,-16469.152274,-55255.811545,56087.512642,39618.360368,-56087.512642,-39618.360368,35243.450756
37972.800000,16900.216780,55345.952059,-16900.216780,-55345.952059,56381.108870,39480.892090,-56381.108870,-39480.892090,35456.000170
38016.000000,17335.670031,55433.458168,-17335.670031,-55433.458168,56674.618009,39338.947978,-56674.618009,-39338.947978,35667.149842
38059.200000,17775.556383,55518.247429,-17775.556383,-55518.247429,56967.990838,39192.434455,-56967.990838,-39192.434455,35876.891436
38102.400000,18219.920100,55600.235035,-18219.920100,-55600.235035,57261.176047,39041.255946,-57261.176047,-39041.255946,36085.216672
38145.600000,18668.805314,55679.333758,-18668.805314,-55679.333758,57554.120157,38885.314843,-57554.120157,-38885.314843,36292.117325
38188.800000,19122.255975,55755.453880,-19122.255975,-55755.453880,57846.767447,38724.511472,-57846.767447,-38724.511472,36497.585227
38232.000000,19580.315809,55828.503130,-19580.315809,-55828.503130,58139.059870,38558.744061,-58139.059870,-38558.744061,36701.612268
38275.200000,20043.028262,55898.386614,-20043.028262,-55898.386614,58430.936970,38387.908707,-58430.936970,-38387.908707,36904.190391
38318.400000,20510.436449,55965.006752,-20510.436449,-55965.006752,58722.335795,38211.899346,-58722.335795,-38211.899346,37105.311600
38361.600000,20982.583091,56028.263205,-20982.583091,-56028.263205,59013.190811,38030.607720,-59013.190811,-38030.607720,37304.967955
38404.800000,21459.510460,56088.052806,-21459.510460,-56088.052806,59303.433809,37843.923349,-59303.433809,-37843.923349,37503.151574
38448.000000,21941.260308,56144.269489,-21941.260308,-56144.269489,59592.993808,37651.733500,-59592.993808,-37651.733500,37699.854633
38491.200000,22427.873801,56196.804218,-22427.873801,-56196.804218,59881.796965,37453.923163,-59881.796965,-37453.923163,37895.069366
38534.400000,22919.391445,56245.544913,-22919.391445,-56245.544913,60169.766467,37250.375022,-60169.766467,-37250.375022,38088.788066
38577.600000,23415.853006,56290.376379,-23415.853006,-56290.376379,60456.822436,37040.969429,-60456.822436,-37040.969429,38281.003086
38620.800000,23917.297432,56331.180226,-23917.297432,-56331.180226,60742.881817,36825.584385,-60742.881817,-36825.584385,38471.706838
38664.000000,24423.762761,56367.834802,-24423.762761,-56367.834802,61027.858275,36604.095514,-61027.858275,-36604.095514,38660.891793
38707.200000,24935.286033,56400.215111,-24935.286033,-56400.215111,61311.662081,36376.376049,-61311.662081,-36376.376049,38848.550482
38750.400000,25451.903190,56428.192743,-25451.903190,-56428.192743,61594.200000,36142.296810,-61594.200000,-36142.296810,39034.675496
38793.600000,25973.648977,56451.635792,-25973.648977,-56451.635792,61875.375170,35901.726193,-61875.375170,-35901.726193,39219.259489
38836.800000,26500.556827,56470.408789,-26500.556827,-56470.408789,62155.086987,35654.530159,-62155.086987,-35654.530159,39402.295172
38880.000000,27032.658754,56484.372616,-27032.658754,-56484.372616,62433.230980,35400.572225,-62433.230980,-35400.572225,39583.775320
38923.200000,27569.985229,56493.384441,-27569.985229,-56493.384441,62709.698686,35139.713457,-62709.698686,-35139.713457,39763.692769
38966.400000,28112.565050,56497.297635,-28112.565050,-56497.297635,62984.377522,34871.812472,-62984.377522,-34871.812472,39942.040415
39009.600000,28660.425216,56495.961705,-28660.425216,-56495.961705,63257.150656,34596.725440,-63257.150656,-34596.725440,40118.811217
39052.800000,29213.590778,56489.222216,-29213.590778,-56489.222216,63527.896868,34314.306090,-63527.896868,-34314.306090,40293.998198
39096.000000,29772.084699,56476.920723,-29772.084699,-56476.920723,63796.490423,34024.405724,-63796.490423,-34024.405724,40467.594441
39139.200000,30335.927692,56458.894699,-30335.927692,-56458.894699,64062.800925,33726.873232,-64062.800925,-33726.873232,40639.593092
39182.400000,30905.138061,56434.977470,-30905.138061,-56434.977470,64326.693181,33421.555120,-64326.693181,-33421.555120,40809.987361
39225.600000,31479.731527,56404.998147,-31479.731527,-56404.998147,64588.027059,33108.295532,-64588.027059,-33108.295532,40978.770523
39268.800000,32059.721050,56368.781564,-32059.721050,-56368.781564,64846.657340,32786.936290,-64846.657340,-32786.936290,41145.935912
39312.000000,32645.116641,56326.148220,-32645.116641,-56326.148220,65102.433576,32457.316935,-65102.433576,-32457.316935,41311.476931
39355.200000,33235.925164,56276.914221,-33235.925164,-56276.914221,65355.199944,32119.274780,-65355.199944,-32119.274780,41475.387043
39398.400000,33832.150129,56220.891228,-33832.150129,-56220.891228,65604.795092,31772.644963,-65604.795092,-31772.644963,41637.659778
39441.600000,34433.791478,56157.886413,-34433.791478,-56157.886413,65851.051995,31417.260518,-65851.051995,-31417.260518,41798.288729
39484.800000,35040.845357,56087.702412,-35040.845357,-56087.702412,66093.797807,31052.952450,-66093.797807,-31052.952450,41957.267556
39528.000000,35653.303883,56010.137293,-35653.303883,-56010.137293,66332.853707,30679.549824,-66332.853707,-30679.549824,42114.589981
39571.200000,36271.154897,55924.984522,-36271.154897,-55924.984522,66568.034751,30296.879854,-66568.034751,-30296.879854,42270.249794
39614.400000,36894.381708,55832.032944,-36894.381708,-55832.032944,66799.149728,29904.768021,-66799.149728,-29904.768021,42424.240851
39657.600000,37522.962825,55731.066764,-37522.962825,-55731.066764,67026.001010,29503.038186,-67026.001010,-29503.038186,42576.557071
39700.800000,38156.871682,55621.865545,-38156.871682,-55621.865545,67248.384409,29091.512727,-67248.384409,-29091.512727,42727.192441
39744.000000,38796.076348,55504.204205,-38796.076348,-55504.204205,67466.089032,28670.012684,-67466.089032,-28670.012684,42876.141015
39787.200000,39440.539228,55377.853034,-39440.539228,-55377.853034,67678.897149,28238.357921,-67678.897149,-28238.357921,43023.396913
39830.400000,40090.216752,55242.577720,-40090.216752,-55242.577720,67886.584052,27796.367300,-67886.584052,-27796.367300,43168.954320
39873.600000,40745.059051,55098.139379,-40745.059051,-55098.139379,68088.917929,27343.858878,-68088.917929,-27343.858878,43312.807491
39916.800000,41405.009629,54944.294610,-41405.009629,-54944.294610,68285.659740,26880.650111,-68285.659740,-26880.650111,43454.950746
39960.000000,42070.005015,54780.795558,-42070.005015,-54780.795558,68476.563100,26406.558085,-68476.563100,-26406.558085,43595.378475
40003.200000,42739.974407,54607.389992,-42739.974407,-54607.389992,68661.374171,25921.399764,-68661.374171,-25921.399764,43734.085132
40046.400000,43414.839310,54423.821400,-43414.839310,-54423.821400,68839.831558,25424.992248,-68839.831558,-25424.992248,43871.065243
40089.600000,44094.513154,54229.829105,-44094.513154,-54229.829105,69011.666225,24917.153070,-69011.666225,-24917.153070,44006.313399
40132.800000,44778.900913,54025.148397,-44778.900913,-54025.148397,69176.601411,24397.700499,-69176.601411,-24397.700499,44139.824262
40176.000000,45467.898700,53809.510685,-45467.898700,-53809.510685,69334.352569,23866.453868,-69334.352569,-23866.453868,44271.592559
40219.200000,46161.393370,53582.643674,-46161.393370,-53582.643674,69484.627308,23323.233939,-69484.627308,-23323.233939,44401.613090
40262.400000,46859.262097,53344.271561,-46859.262097,-53344.271561,69627.125367,22767.863269,-69627.125367,-22767.863269,44529.880722
40305.600000,47561.371956,53094.115259,-47561.371956,-53094.115259,69761.538584,22200.166628,-69761.538584,-22200.166628,44656.390389
40348.800000,48267.579488,52831.892649,-48267.579488,-52831.892649,69887.550908,21619.971420,-69887.550908,-21619.971420,44781.137099
40392.000000,48977.730266,52557.318852,-48977.730266,-52557.318852,70004.838414,21027.108147,-70004.838414,-21027.108147,44904.115927
40435.200000,49691.658454,52270.106538,-49691.658454,-52270.106538,70113.069347,20421.410894,-70113.069347,-20421.410894,45025.322017
40478.400000,50409.186354,51969.966265,-50409.186354,-51969.966265,70211.904196,19802.717842,-70211.904196,-19802.717842,45144.750584
40521.600000,51130.123968,51656.606845,-51130.123968,-51656.606845,70300.995785,19170.871817,-70300.995785,-19170.871817,45262.396914
40564.800000,51854.268537,51329.735751,-51854.268537,-51329.735751,70379.989399,18525.720861,-70379.989399,-18525.720861,45378.256361
40608.000000,52581.404101,50989.059554,-52581.404101,-50989.059554,70448.522940,17867.118839,-70448.522940,-17867.118839,45492.324353
40651.200000,53311.301046,50634.284403,-53311.301046,-50634.284403,70506.227118,17194.926073,-70506.227118,-17194.926073,45604.596386
40694.400000,54043.715665,50265.116535,-54043.715665,-50265.116535,70552.725675,16509.010011,-70552.725675,-16509.010011,45715.068028
40737.600000,54778.389724,49881.262834,-54778.389724,-49881.262834,70587.635649,15809.245925,-70587.635649,-15809.245925,45823.734917
40780.800000,55515.050036,49482.431427,-55515.050036,-49482.431427,70610.567675,15095.517639,-70610.567675,-15095.517639,45930.592763
40824.000000,56253.408047,49068.332323,-56253.408047,-49068.332323,70621.126337,14367.718289,-70621.126337,-14367.718289,46035.637348
40867.200000,56993.159442,48638.678095,-56993.159442,-48638.678095,70618.910558,13625.751115,-70618.910558,-13625.751115,46138.864525
40910.400000,57733.983763,48193.184607,-57733.983763,-48193.184607,70603.514040,12869.530277,-70603.514040,-12869.530277,46240.270219
40953.600000,58475.544052,47731.571790,-58475.544052,-47731.571790,70574.525759,12098.981707,-70574.525759,-12098.981707,46339.850426
40996.800000,59217.486523,47253.564458,-59217.486523,-47253.564458,70531.530502,11314.043979,-70531.530502,-11314.043979,46437.601215
41040.000000,59959.440257,46758.893174,-59959.440257,-46758.893174,70474.109470,10514.669213,-70474.109470,-10514.669213,46533.518727
41083.200000,60701.016935,46247.295162,-60701.016935,-46247.295162,70401.840934,9700.824000,-70401.840934,-9700.824000,46627.599175
41126.400000,61441.810607,45718.515267,-61441.810607,-45718.515267,70314.300948,8872.490341,-70314.300948,-8872.490341,46719.838846
41169.600000,62181.397507,45172.306954,-62181.397507,-45172.306954,70211.064123,8029.666617,-70211.064123,-8029.666617,46810.234097
41212.800000,62919.335905,44608.433363,-62919.335905,-44608.433363,70091.704468,7172.368563,-70091.704468,-7172.368563,46898.781360
41256.000000,63655.166026,44026.668397,-63655.166026,-44026.668397,69955.796289,6300.630263,-69955.796289,-6300.630263,46985.477140
41299.200000,64388.410011,43426.797858,-64388.410011,-43426.797858,69802.915155,5414.505144,-69802.915155,-5414.505144,47070.318014
41342.400000,65118.571952,42808.620618,-65118.571952,-42808.620618,69632.638932,4514.066980,-69632.638932,-4514.066980,47153.300632
41385.600000,65845.137981,42171.949836,-65845.137981,-42171.949836,69444.548875,3599.410894,-69444.548875,-3599.410894,47234.421719
41428.800000,66567.576446,41516.614196,-66567.576446,-41516.614196,69238.230796,2670.654349,-69238.230796,-2670.654349,47313.678071
41472.000000,67285.338153,40842.459187,-67285.338153,-40842.459187,69013.276285,1727.938132,-69013.276285,-1727.938132,47391.066561
41515.200000,67997.856692,40149.348400,-67997.856692,-40149.348400,68769.284006,771.427314,-68769.284006,-771.427314,47466.584132
41558.400000,68704.548856,39437.164853,-68704.548856,-39437.164853,68505.861044,-198.687812,-68505.861044,198.687812,47540.227804
41601.600000,69404.815144,38705.812325,-69404.815144,-38705.812325,68222.624320,-1182.190825,-68222.624320,1182.190825,47611.994669
41644.800000,70098.040370,37955.216702,-70098.040370,-37955.216702,67919.202055,-2178.838315,-67919.202055,2178.838315,47681.881894
41688.000000,70783.594359,37185.327328,-70783.594359,-37185.327328,67595.235293,-3188.359066,-67595.235293,3188.359066,47749.886720
41731.200000,71460.832763,36396.118343,-71460.832763,-36396.118343,67250.379466,-4210.453297,-67250.379466,4210.453297,47816.006462
41774.400000,72129.097973,35587.590020,-72129.097973,-35587.590020,66884.306003,-5244.791970,-66884.306003,5244.791970,47880.238510
41817.600000,72787.720144,34759.770064,-72787.720144,-34759.770064,66496.703977,-6291.016167,-66496.703977,6291.016167,47942.580329
41860.800000,73436.018338,33912.714898,-73436.018338,-33912.714898,66087.281782,-7348.736556,-66087.281782,7348.736556,48003.029456
41904.000000,74073.301772,33046.510892,-74073.301772,-33046.510892,65655.768825,-8417.532947,-65655.768825,8417.532947,48061.583506
41947.200000,74698.871186,32161.275551,-74698.871186,-32161.275551,65201.917238,-9496.953947,-65201.917238,9496.953947,48118.240167
41990.400000,75312.020325,31257.158638,-75312.020325,-31257.158638,64725.503593,-10586.516732,-64725.503593,10586.516732,48172.997202
42033.600000,75912.037529,30334.343223,-75912.037529,-30334.343223,64226.330603,-11685.706926,-64226.330603,11685.706926,48225.852450
42076.800000,76498.207437,29393.046651,-76498.207437,-29393.046651,63704.228813,-12793.978624,-63704.228813,12793.978624,48276.803823
42120.000000,77069.812796,28433.521413,-77069.812796,-28433.521413,63159.058261,-13910.754535,-63159.058261,13910.754535,48325.849311
42163.200000,77626.136374,27456.055909,-77626.136374,-27456.055909,62590.710092,-15035.426282,-62590.710092,15035.426282,48372.986978
42206.400000,78166.462963,26460.975098,-78166.462963,-26460.975098,61999.108125,-16167.354838,-61999.108125,16167.354838,48418.214961
42249.600000,78690.081477,25448.641011,-78690.081477,-25448.641011,61384.210346,-17305.871131,-61384.210346,17305.871131,48461.531477
42292.800000,79196.287131,24419.453135,-79196.287131,-24419.453135,60746.010327,-18450.276804,-60746.010327,18450.276804,48502.934814
42336.000000,79684.383682,23373.848638,-79684.383682,-23373.848638,60084.538546,-19599.845136,-60084.538546,19599.845136,48542.423338
42379.200000,80153.685742,22312.302439,-80153.685742,-22312.302439,59399.863600,-20753.822141,-59399.863600,20753.822141,48579.995491
42422.400000,80603.521126,21235.327113,-80603.521126,-21235.327113,58692.093301,-21911.427825,-58692.093301,21911.427825,48615.649788
42465.600000,81033.233249,20143.472615,-81033.233249,-20143.472615,57961.375629,-23071.857619,-57961.375629,23071.857619,48649.384823
42508.800000,81442.183528,19037.325826,-81442.183528,-19037.325826,57207.899550,-24234.283979,-57207.899550,24234.283979,48681.199264
42552.000000,81829.753805,17917.509915,-81829.753805,-17917.509915,56431.895662,-25397.858144,-56431.895662,25397.858144,48711.091854
42595.200000,82195.348743,16784.683504,-82195.348743,-16784.683504,55633.636681,-26561.712063,-55633.636681,26561.712063,48739.061413
42638.400000,82538.398210,15639.539648,-82538.398210,-15639.539648,54813.437743,-27724.960467,-54813.437743,27724.960467,48765.106838
42681.600000,82858.359607,14482.804614,-82858.359607,-14482.804614,53971.656518,-28886.703090,-53971.656518,28886.703090,48789.227100
42724.800000,83154.720141,13315.236481,-83154.720141,-13315.236481,53108.693120,-30046.027021,-53108.693120,30046.027021,48811.421247
42768.000000,83426.999013,12137.623535,-83426.999013,-12137.623535,52224.989829,-31202.009183,-52224.989829,31202.009183,48831.688403
42811.200000,83674.749516,10950.782500,-83674.749516,-10950.782500,51321.030594,-32353.718921,-51321.030594,32353.718921,48850.027767
42854.400000,83897.561012,9755.556575,-83897.561012,-9755.556575,50397.340328,-33500.220684,-50397.340328,33500.220684,48866.438615
42897.600000,84095.060782,8552.813317,-84095.060782,-8552.813317,49454.483997,-34640.576785,-49454.483997,34640.576785,48880.920301
42940.800000,84266.915727,7343.442357,-84266.915727,-7343.442357,48493.065496,-35773.850231,-48493.065496,35773.850231,48893.472251
42984.000000,84412.833907,6128.352985,-84412.833907,-6128.352985,47513.726322,-36899.107585,-47513.726322,36899.107585,48904.093971
43027.200000,84532.565911,4908.471586,-84532.565911,-4908.471586,46517.144043,-38015.421868,-46517.144043,38015.421868,48912.785040
43070.400000,84625.906029,3684.738982,-84625.906029,-3684.738982,45504.030580,-39121.875449,-45504.030580,39121.875449,48919.545117
43113.600000,84692.693231,2458.107659,-84692.693231,-2458.107659,44475.130294,-40217.562937,-44475.130294,40217.562937,48924.373934
43156.800000,84732.811940,1229.538925,-84732.811940,-1229.538925,43431.217914,-41301.594026,-43431.217914,41301.594026,48927.271300
43200.000000,84746.192585,0.000000,-84746.192585,-0.000000,42373.096293,-42373.096293,-42373.096293,42373.096293,48928.237102
